Query_name,Agricultural land,Grasslands,Other,Peat,Rhizosphere,Temperate forest,Tropical forest
PF00005,0.5154726602004431,0.3223408908629266,0.12384203433882272,0.06356926717334586,0.53019610361448,0.4638941592898622,-0.5303505446735676
PF00015,0.12981861878077092,-0.06186917422509613,-0.010185600887186104,0.08251593665401134,0.17061670540030022,0.1221941384684167,-0.0801688945146839
PF00072,0.1152891732139097,-0.2098930198697393,-0.13854636362001346,-0.4252584838100086,-0.033208325128372115,0.0584152764764987,0.1447316997897862
PF00106,0.05251144835585922,0.2874790475197621,0.1727668372398212,-0.08309203542180237,0.20513648709545365,0.0587163693029649,-0.22482362869135225
PF00126,0.07438560755674754,0.23325836431155947,0.016280480699452194,-0.03164958654648642,0.26464499244277856,0.11549422691397145,-0.20750059332746604
PF00165,0.08301222111709833,0.09089889955256104,-0.03159882626428506,0.008680584503164892,0.14546628508105708,0.08134051411441652,-0.10699482483161059
PF00239,0.1253090891536296,-0.2298276333485774,0.31431076544937836,0.17524190925454458,0.08377276464021337,0.12330834368094126,-0.06465112112308383
PF00392,0.13615985445614795,0.032228478301309066,0.08629658165600544,0.053684061915510055,0.16892761706337253,0.14401023932382648,-0.14422593095408995
PF00395,0.08337652855217058,-0.1374336988315535,-0.1835736699511789,-0.14050079034621704,-0.044762707695208105,0.07218942736529715,0.09070497971478342
PF00440,0.12681225349894587,-0.06882708004587218,0.09761109934637469,-0.028194568356115203,0.13688337147968757,0.17196270662373123,-0.08785801422445245
PF00501,0.23508675269207777,-0.0884147242300831,0.1628210184417078,0.06820532910067051,0.09826107930449057,0.22975819027731967,-0.13653922656745404
PF00528,0.08691245091083946,0.43004182281089653,0.17717495874103434,-0.11868388728778037,0.3844326192836184,0.03651194207902433,-0.3277328062020053
PF00535,0.1669961992882638,-0.039595171417507465,-0.04222019485048125,0.017872238601761375,0.1081724934434569,0.12763890635566555,-0.0708798589489274
PF00583,0.18123402070675382,-0.1436696932823301,-0.1755612812866183,-0.10550196037575663,0.07446876671338977,0.14482044231439242,0.019486538643422098
PF00589,0.2348805536827266,0.1169664886847373,0.030746253127422234,0.0851119617024413,0.04907073721159713,0.3038428859151918,-0.20894141747747566
PF00665,0.25203688995522017,-0.1529694219047899,0.2706464924604835,-0.11817091279252395,0.07959801740991272,0.3257498654198125,-0.12764769442990628
PF00672,0.18072404531752048,-0.0770384665093911,0.014901946870297597,0.09130425601438277,0.15345321740619622,0.16416632525989777,-0.09807490665591759
PF00817,0.004384446835247948,-0.11906003342496407,-0.1083708480786652,-0.154869385863466,0.01212364515302131,0.026640418646107243,0.08587211862039608
PF01022,0.1041979332885995,-0.1745364046702191,0.03558038720350533,-0.1475329240707782,-0.02653832968460948,0.07093219647514795,0.054045271523834204
PF01051,-0.003561747381404015,-0.050109966206416036,-0.20187448461862187,-0.05799163718262694,-0.015902582410467485,-0.06308697367973225,0.09099708021079862
PF01370,0.23639874158592397,-0.10579180858346651,0.06775400069291711,0.1012327696972736,0.19158763683864874,0.21875652782093835,-0.1324598456391058
PF01527,0.08841509208308845,0.007021577963454143,0.3569763028120721,-0.029116068403343416,0.08769731514830867,0.07519538676254967,-0.13170605935526178
PF01656,-0.06152450233867907,-0.02644771204906582,0.07024679579487303,0.2064159177199682,0.04567250751579452,-0.005402005465106431,-0.024716511733410877
PF02195,-0.17435478787464892,-0.09839787908981427,-0.1240861574849896,-0.45962963476488355,-0.12444614419364573,-0.17777250711541198,0.24297308140939636
PF02899,0.16737045435560313,-0.04663805077393391,-0.023084108647534563,0.25293112770677634,0.125511564972897,0.18754425636985092,-0.12140267647430136
PF03389,0.0467041764417901,-0.03967401430913667,0.13782720125947248,0.2692230427344919,0.06584864279719865,0.06773038343053664,-0.08909152854848933
PF07690,0.2954740195762985,-0.13868966353648537,-0.040423181485026424,0.04794729270719571,0.299327913236289,0.3304540613794382,-0.15331001176286524
PF08659,-0.0021070473092590436,0.23455589628732612,0.11251959254177911,-0.08917072428807576,0.1085620725031785,-0.008444998652377288,-0.1372932404647394
PF10412,-0.058696755105030356,-0.015947566923247006,-0.04865435335362004,0.05828992646228442,-0.016547448208573443,-0.03519201110069225,0.035456082443532995
PF11799,0.010568497957111175,-0.11678018670337983,-0.12757041720090745,-0.1610534568138636,0.006867847150515384,0.03337031490388491,0.08776482518528046
PF12696,-0.026847826251277695,-0.19063524402781704,-0.25098275276993776,-0.05490371066393135,-0.01887766066156237,-0.0019908288938309026,0.15489702993381255
PF12697,0.048673830532063464,0.05759148834435696,0.02107966828647835,-0.0584506379588493,0.060460914414828724,0.095213764393107,-0.06988062800606046
PF12833,0.09210667839330598,0.08530338490262866,-0.03847873804255738,0.017094415435620274,0.16602593434279295,0.09627583539285342,-0.11458161046320214
PF13193,0.22172379270749296,-0.1007762502254068,0.1618779433063156,0.06815509509898936,0.0888553563145695,0.2098254357653688,-0.12081212444019891
PF13276,0.0044007568880476125,-0.07402274677421343,0.19995277966537656,-0.16996794770894433,-0.028196908816412587,0.002848739539934659,0.019023424046184886
PF13508,0.10891631989508739,-0.1395589755331164,-0.15628867203600255,-0.11237857091495113,0.03147487202400072,0.07762006767587389,0.057585167473232515
PF13560,0.11678420730789411,0.25077923901118465,-0.07679088163606453,0.07456203640640456,0.09823379574509784,0.07066237120753549,-0.1723497356331143
PF13561,0.059706116603831995,0.22724927751472204,0.20743815251553735,-0.06764067958350918,0.19793329876056603,0.04994741155801485,-0.20537944301700847
PF13614,-0.0870173299972499,0.025028864857494264,-0.011456676449406322,-0.3295320684381015,-0.06565883128461074,-0.10445441934904914,0.09592945794758648
PF13683,0.06381138412052467,-0.022061213069293945,0.37006926854468236,-0.14130312633405961,0.018333710119693057,0.04474708987562221,-0.07767036816082704
PF16363,0.15714336342619997,-0.06504339649361825,0.02979397433720224,0.06494877570921509,0.11177501379971573,0.13923626703660344,-0.08195367117721794
PF21205,0.02804756064424509,-0.06962114841315466,-0.13730883795491552,0.023429695430219395,0.005556703337357469,-0.033570641388310646,0.05597409318855883
