Query_name,Agricultural land,Grasslands,Other,Peat,Rhizosphere,Temperate forest,Tropical forest
K00132,0.002096809887474911,-0.005807698372256089,0.002404913610847543,-0.003318626733616621,0.004327892429553691,-0.0041515052398737136,8.440106045871594e-05
K00135,-0.0005482550470355145,-0.010488125984678326,0.008213922650003147,-0.019892017396459842,0.0243676518211687,-0.023943805432990385,-0.0011695751643772609
K00137,0.0010356361935752274,-0.012965268054189252,0.008471844434175192,-0.022140092101474426,0.02566238450122269,-0.026103871872629768,0.003480911764294346
K00139,-0.0009265253409403972,-0.009892741118881786,0.007922304509113945,-0.01946144618968526,0.023494565737629106,-0.02369895580658897,0.0001285648887949637
K00141,0.0007246289374209467,-0.012783583221678817,0.008266830391556481,-0.022158090733164763,0.025928951987258593,-0.026136198587369867,0.0033164841598474154
K00146,0.0013879388869454518,-0.012648398606592164,0.0084588843533147,-0.022081569513576406,0.025884418432277304,-0.02602734182542911,0.0022542045714189075
K00147,0.0012373640939700669,-0.002711930567398694,-0.00029731046305659693,-0.0017689720187688785,0.004313782633786133,-0.0030769068296606183,-0.00088540934742963
K00148,-0.011462494830575064,-0.00259164815882922,0.004697435621373723,-0.007045190425084656,0.009788100899974693,-0.004446753815696866,-0.007339804425915608
K00149,-0.00022592356523225884,-0.01024050209055149,0.008236846461209502,-0.019779137494360846,0.023810587392456426,-0.023861698070131717,-0.0005711235956407694
K00151,0.0007160292074017515,-0.01236469372880187,0.008592798669470422,-0.02199504285088894,0.025600853215508593,-0.025996168596579296,0.002541025472338694
K00152,0.0022623377298457456,-0.011160748462151752,0.008691286824996227,-0.020487150223585205,0.024567898894174163,-0.02452811720919155,-0.0016949601155705602
K00153,-0.009234308793760694,-0.007063078265246308,0.0033905816047767514,-0.006789082096428523,0.010094911657377583,-0.008657838921898087,0.0028751499966706115
K00154,0.0007880080848915019,-0.011720055873516998,0.008683770956396776,-0.020803746052297224,0.025271664892687912,-0.02487985743495778,-0.0010614616023097668
K00156,0.0031658885068916497,-0.002807662330427917,0.003263542499481199,-0.0038150895557626293,0.004566760697962672,-0.002250470896918714,-0.007441618278420296
K00158,0.0035391896089806657,-0.002982259113185692,0.0034972926450346662,-0.004303731433809646,0.004579278320158435,-0.0022551223213127703,-0.00711539961570886
K00161,-7.366060382671553e-05,-0.0016249234924140428,0.00101952785810088,-0.00036625088091710406,0.0013347931512108907,-0.0010365782444689132,-0.0018362533392090438
K00162,0.0014155718274565566,-0.001851024005789912,0.001485455520583781,-0.0005137243501337974,0.0013595128092042691,-0.0013786209423721117,-0.0027610530695716964
K00167,0.0009712204166016884,-0.0014483175183266515,0.0012908085058868156,-0.0005079656876431564,0.0012247442043830919,-0.0012516222389560299,-0.0023539235255184117
K00206,0.0009440146912222015,-0.012166408079735727,0.008592433852722662,-0.021687897600744285,0.025390159357321654,-0.025756511857342387,0.0018906479177920848
K00208,-0.016890384912141464,0.016827571452064892,0.020648700715873068,-0.037294910843874485,0.043811635035338074,-0.03776211660977734,-0.046271173177688286
K00216,-0.016488501268209783,0.028422182455024782,0.027620761711050896,-0.061698334282234576,0.0646470957932583,-0.06001691496294788,-0.052965715390843555
K00217,0.008186063397434152,-0.0018530150169873895,0.0012699140548187886,-0.002834230496062848,0.0033791134299028807,-0.0036596966316002474,-0.0038462473951197756
K00218,-0.00119385276265566,0.0005438807135741919,-0.0009241574128968462,0.0005612496728380153,0.0011278336757462317,0.0005631324453068118,-0.002428491975291244
